channel_name,post_datetime,post_id,current_views,datetime_format,reaction_type,react_cnt,react_cnt_sum,idx_active
LEFT JOIN,2024-08-15 11:57:44,4587,19584,2025-01-08 16:00:24,⚡,68.0,107.0,0.55
LEFT JOIN,2024-08-15 11:57:44,4587,19584,2025-01-08 16:00:24,👍,29.0,107.0,0.55
LEFT JOIN,2024-08-15 11:57:44,4587,19584,2025-01-08 16:00:24,🔥,9.0,107.0,0.55
LEFT JOIN,2024-08-16 10:13:12,4586,29738,2025-01-08 16:00:24,⚡,4.0,25.0,0.08
LEFT JOIN,2024-08-16 10:13:12,4586,29738,2025-01-08 16:00:24,❤,1.0,25.0,0.08
LEFT JOIN,2024-08-16 10:13:12,4586,29738,2025-01-08 16:00:24,👍,7.0,25.0,0.08
LEFT JOIN,2024-08-16 10:13:12,4586,29738,2025-01-08 16:00:24,👎,1.0,25.0,0.08
LEFT JOIN,2024-08-16 10:13:12,4586,29738,2025-01-08 16:00:24,🔥,12.0,25.0,0.08
LEFT JOIN,2024-08-19 10:40:26,4577,18602,2025-01-08 16:00:24,❤,6.0,94.0,0.51
LEFT JOIN,2024-08-19 10:40:26,4577,18602,2025-01-08 16:00:24,👍,61.0,94.0,0.51
LEFT JOIN,2024-08-19 10:40:26,4577,18602,2025-01-08 16:00:24,🔥,27.0,94.0,0.51
LEFT JOIN,2024-08-19 13:37:29,4576,17610,2025-01-08 16:00:24,❤,100.0,136.0,0.77
LEFT JOIN,2024-08-19 13:37:29,4576,17610,2025-01-08 16:00:24,👌,6.0,136.0,0.77
LEFT JOIN,2024-08-19 13:37:29,4576,17610,2025-01-08 16:00:24,👎,4.0,136.0,0.77
LEFT JOIN,2024-08-19 13:37:29,4576,17610,2025-01-08 16:00:24,🤡,22.0,136.0,0.77
LEFT JOIN,2024-08-19 13:37:29,4576,17610,2025-01-08 16:00:24,🤣,4.0,136.0,0.77
LEFT JOIN,2024-08-21 10:29:01,4575,25260,2025-01-08 16:00:24,❤,4.0,33.0,0.13
LEFT JOIN,2024-08-21 10:29:01,4575,25260,2025-01-08 16:00:24,👍,14.0,33.0,0.13
LEFT JOIN,2024-08-21 10:29:01,4575,25260,2025-01-08 16:00:24,👎,3.0,33.0,0.13
LEFT JOIN,2024-08-21 10:29:01,4575,25260,2025-01-08 16:00:24,😁,8.0,33.0,0.13
LEFT JOIN,2024-08-21 10:29:01,4575,25260,2025-01-08 16:00:24,🤔,4.0,33.0,0.13
LEFT JOIN,2024-08-21 16:44:56,4574,21176,2025-01-08 16:00:24,⚡,5.0,113.0,0.53
LEFT JOIN,2024-08-21 16:44:56,4574,21176,2025-01-08 16:00:24,❤,81.0,113.0,0.53
LEFT JOIN,2024-08-21 16:44:56,4574,21176,2025-01-08 16:00:24,👍,5.0,113.0,0.53
LEFT JOIN,2024-08-21 16:44:56,4574,21176,2025-01-08 16:00:24,😁,3.0,113.0,0.53
LEFT JOIN,2024-08-21 16:44:56,4574,21176,2025-01-08 16:00:24,🤣,19.0,113.0,0.53
LEFT JOIN,2024-08-22 10:57:19,4573,24377,2025-01-08 16:00:24,⚡,4.0,75.0,0.31
LEFT JOIN,2024-08-22 10:57:19,4573,24377,2025-01-08 16:00:24,👍,53.0,75.0,0.31
LEFT JOIN,2024-08-22 10:57:19,4573,24377,2025-01-08 16:00:24,🔥,18.0,75.0,0.31
LEFT JOIN,2024-08-22 17:01:04,4571,23554,2025-01-08 16:00:24,❤,7.0,53.0,0.23
LEFT JOIN,2024-08-22 17:01:04,4571,23554,2025-01-08 16:00:24,❤‍🔥,3.0,53.0,0.23
LEFT JOIN,2024-08-22 17:01:04,4571,23554,2025-01-08 16:00:24,👍,10.0,53.0,0.23
LEFT JOIN,2024-08-22 17:01:04,4571,23554,2025-01-08 16:00:24,👎,31.0,53.0,0.23
LEFT JOIN,2024-08-22 17:01:04,4571,23554,2025-01-08 16:00:24,🔥,2.0,53.0,0.23
LEFT JOIN,2024-08-23 14:15:03,4570,23708,2025-01-08 16:00:24,ReactionPaid(),1.0,46.0,0.19
LEFT JOIN,2024-08-23 14:15:03,4570,23708,2025-01-08 16:00:24,❤,9.0,46.0,0.19
LEFT JOIN,2024-08-23 14:15:03,4570,23708,2025-01-08 16:00:24,👍,22.0,46.0,0.19
LEFT JOIN,2024-08-23 14:15:03,4570,23708,2025-01-08 16:00:24,👎,7.0,46.0,0.19
LEFT JOIN,2024-08-23 14:15:03,4570,23708,2025-01-08 16:00:24,🔥,7.0,46.0,0.19
LEFT JOIN,2024-08-26 14:31:37,4569,20660,2025-01-08 16:00:24,❤,10.0,30.0,0.15
LEFT JOIN,2024-08-26 14:31:37,4569,20660,2025-01-08 16:00:24,👌,11.0,30.0,0.15
LEFT JOIN,2024-08-26 14:31:37,4569,20660,2025-01-08 16:00:24,👍,2.0,30.0,0.15
LEFT JOIN,2024-08-26 14:31:37,4569,20660,2025-01-08 16:00:24,🔥,7.0,30.0,0.15
LEFT JOIN,2024-08-27 16:12:51,4568,19523,2025-01-08 16:00:24,⚡,8.0,68.0,0.35
LEFT JOIN,2024-08-27 16:12:51,4568,19523,2025-01-08 16:00:24,👍,16.0,68.0,0.35
LEFT JOIN,2024-08-27 16:12:51,4568,19523,2025-01-08 16:00:24,💔,27.0,68.0,0.35
LEFT JOIN,2024-08-27 16:12:51,4568,19523,2025-01-08 16:00:24,🔥,12.0,68.0,0.35
LEFT JOIN,2024-08-27 16:12:51,4568,19523,2025-01-08 16:00:24,😱,5.0,68.0,0.35
LEFT JOIN,2024-08-28 13:42:12,4567,22428,2025-01-08 16:00:24,❤,6.0,115.0,0.51
LEFT JOIN,2024-08-28 13:42:12,4567,22428,2025-01-08 16:00:24,👍,87.0,115.0,0.51
LEFT JOIN,2024-08-28 13:42:12,4567,22428,2025-01-08 16:00:24,🔥,18.0,115.0,0.51
LEFT JOIN,2024-08-28 13:42:12,4567,22428,2025-01-08 16:00:24,😁,1.0,115.0,0.51
LEFT JOIN,2024-08-28 13:42:12,4567,22428,2025-01-08 16:00:24,😱,3.0,115.0,0.51
LEFT JOIN,2024-08-28 18:06:08,4566,23342,2025-01-08 16:00:24,⚡,44.0,100.0,0.43
LEFT JOIN,2024-08-28 18:06:08,4566,23342,2025-01-08 16:00:24,❤,3.0,100.0,0.43
LEFT JOIN,2024-08-28 18:06:08,4566,23342,2025-01-08 16:00:24,👍,33.0,100.0,0.43
LEFT JOIN,2024-08-28 18:06:08,4566,23342,2025-01-08 16:00:24,🔥,17.0,100.0,0.43
LEFT JOIN,2024-08-28 18:06:08,4566,23342,2025-01-08 16:00:24,😁,3.0,100.0,0.43
LEFT JOIN,2024-08-29 10:49:59,4564,27601,2025-01-08 16:00:24,👍,11.0,18.0,0.07
LEFT JOIN,2024-08-29 10:49:59,4564,27601,2025-01-08 16:00:24,🔥,5.0,18.0,0.07
LEFT JOIN,2024-08-29 10:49:59,4564,27601,2025-01-08 16:00:24,🙈,2.0,18.0,0.07
LEFT JOIN,2024-08-29 10:49:59,4565,21400,2025-01-08 16:00:24,⚡,4.0,12.0,0.06
LEFT JOIN,2024-08-29 10:49:59,4565,21400,2025-01-08 16:00:24,👍,4.0,12.0,0.06
LEFT JOIN,2024-08-29 10:49:59,4565,21400,2025-01-08 16:00:24,🔥,4.0,12.0,0.06
LEFT JOIN,2024-08-29 13:45:05,4563,22381,2025-01-08 16:00:24,👌,17.0,41.0,0.18
LEFT JOIN,2024-08-29 13:45:05,4563,22381,2025-01-08 16:00:24,👍,5.0,41.0,0.18
LEFT JOIN,2024-08-29 13:45:05,4563,22381,2025-01-08 16:00:24,👎,3.0,41.0,0.18
LEFT JOIN,2024-08-29 13:45:05,4563,22381,2025-01-08 16:00:24,😱,13.0,41.0,0.18
LEFT JOIN,2024-08-29 13:45:05,4563,22381,2025-01-08 16:00:24,🙈,3.0,41.0,0.18
LEFT JOIN,2024-08-30 12:30:13,4562,21646,2025-01-08 16:00:24,❤,3.0,32.0,0.15
LEFT JOIN,2024-08-30 12:30:13,4562,21646,2025-01-08 16:00:24,👍,9.0,32.0,0.15
LEFT JOIN,2024-08-30 12:30:13,4562,21646,2025-01-08 16:00:24,🔥,20.0,32.0,0.15
LEFT JOIN,2024-08-30 16:25:14,4561,21789,2025-01-08 16:00:24,⚡,4.0,27.0,0.12
LEFT JOIN,2024-08-30 16:25:14,4561,21789,2025-01-08 16:00:24,❤,1.0,27.0,0.12
LEFT JOIN,2024-08-30 16:25:14,4561,21789,2025-01-08 16:00:24,👍,14.0,27.0,0.12
LEFT JOIN,2024-08-30 16:25:14,4561,21789,2025-01-08 16:00:24,👎,1.0,27.0,0.12
LEFT JOIN,2024-08-30 16:25:14,4561,21789,2025-01-08 16:00:24,🔥,7.0,27.0,0.12
LEFT JOIN,2024-09-02 13:55:53,4560,21291,2025-01-08 16:00:24,⚡,4.0,78.0,0.37
LEFT JOIN,2024-09-02 13:55:53,4560,21291,2025-01-08 16:00:24,❤,1.0,78.0,0.37
LEFT JOIN,2024-09-02 13:55:53,4560,21291,2025-01-08 16:00:24,👍,53.0,78.0,0.37
LEFT JOIN,2024-09-02 13:55:53,4560,21291,2025-01-08 16:00:24,👎,2.0,78.0,0.37
LEFT JOIN,2024-09-02 13:55:53,4560,21291,2025-01-08 16:00:24,🔥,18.0,78.0,0.37
LEFT JOIN,2024-09-03 11:38:08,4559,21468,2025-01-08 16:00:24,⚡,13.0,90.0,0.42
LEFT JOIN,2024-09-03 11:38:08,4559,21468,2025-01-08 16:00:24,❤,8.0,90.0,0.42
LEFT JOIN,2024-09-03 11:38:08,4559,21468,2025-01-08 16:00:24,👍,64.0,90.0,0.42
LEFT JOIN,2024-09-03 11:38:08,4559,21468,2025-01-08 16:00:24,🔥,5.0,90.0,0.42
LEFT JOIN,2024-09-04 16:03:28,4557,15844,2025-01-08 16:00:24,⚡,6.0,77.0,0.49
LEFT JOIN,2024-09-04 16:03:28,4557,15844,2025-01-08 16:00:24,👍,14.0,77.0,0.49
LEFT JOIN,2024-09-04 16:03:28,4557,15844,2025-01-08 16:00:24,🔥,57.0,77.0,0.49
LEFT JOIN,2024-09-05 10:51:06,4556,29435,2025-01-08 16:00:24,⚡,4.0,32.0,0.11
LEFT JOIN,2024-09-05 10:51:06,4556,29435,2025-01-08 16:00:24,❤,1.0,32.0,0.11
LEFT JOIN,2024-09-05 10:51:06,4556,29435,2025-01-08 16:00:24,👍,23.0,32.0,0.11
LEFT JOIN,2024-09-05 10:51:06,4556,29435,2025-01-08 16:00:24,🔥,4.0,32.0,0.11
LEFT JOIN,2024-09-06 11:55:03,4555,17564,2025-01-08 16:00:24,❤,9.0,263.0,1.5
LEFT JOIN,2024-09-06 11:55:03,4555,17564,2025-01-08 16:00:24,👍,30.0,263.0,1.5
LEFT JOIN,2024-09-06 11:55:03,4555,17564,2025-01-08 16:00:24,🔥,154.0,263.0,1.5
LEFT JOIN,2024-09-06 11:55:03,4555,17564,2025-01-08 16:00:24,😁,8.0,263.0,1.5
LEFT JOIN,2024-09-06 11:55:03,4555,17564,2025-01-08 16:00:24,🤣,62.0,263.0,1.5
LEFT JOIN,2024-09-09 15:22:13,4554,12359,2025-01-08 16:00:24,⚡,5.0,25.0,0.2
LEFT JOIN,2024-09-09 15:22:13,4554,12359,2025-01-08 16:00:24,👍,6.0,25.0,0.2
LEFT JOIN,2024-09-09 15:22:13,4554,12359,2025-01-08 16:00:24,🔥,14.0,25.0,0.2
LEFT JOIN,2024-09-10 11:31:07,4553,14107,2025-01-08 16:00:24,⚡,3.0,18.0,0.13
LEFT JOIN,2024-09-10 11:31:07,4553,14107,2025-01-08 16:00:24,❤,4.0,18.0,0.13
LEFT JOIN,2024-09-10 11:31:07,4553,14107,2025-01-08 16:00:24,👍,10.0,18.0,0.13
LEFT JOIN,2024-09-10 11:31:07,4553,14107,2025-01-08 16:00:24,🔥,1.0,18.0,0.13
LEFT JOIN,2024-09-11 15:23:23,4552,16423,2025-01-08 16:00:24,❤,10.0,42.0,0.26
LEFT JOIN,2024-09-11 15:23:23,4552,16423,2025-01-08 16:00:24,👍,5.0,42.0,0.26
LEFT JOIN,2024-09-11 15:23:23,4552,16423,2025-01-08 16:00:24,🔥,17.0,42.0,0.26
LEFT JOIN,2024-09-11 15:23:23,4552,16423,2025-01-08 16:00:24,😱,5.0,42.0,0.26
LEFT JOIN,2024-09-11 15:23:23,4552,16423,2025-01-08 16:00:24,🤡,5.0,42.0,0.26
LEFT JOIN,2024-09-11 16:21:14,4551,14109,2025-01-08 16:00:24,❤,6.0,30.0,0.21
LEFT JOIN,2024-09-11 16:21:14,4551,14109,2025-01-08 16:00:24,👍,8.0,30.0,0.21
LEFT JOIN,2024-09-11 16:21:14,4551,14109,2025-01-08 16:00:24,🔥,16.0,30.0,0.21
LEFT JOIN,2024-09-12 12:11:17,4550,15628,2025-01-08 16:00:24,⚡,5.0,58.0,0.37
LEFT JOIN,2024-09-12 12:11:17,4550,15628,2025-01-08 16:00:24,👍,2.0,58.0,0.37
LEFT JOIN,2024-09-12 12:11:17,4550,15628,2025-01-08 16:00:24,🔥,14.0,58.0,0.37
LEFT JOIN,2024-09-12 12:11:17,4550,15628,2025-01-08 16:00:24,😱,33.0,58.0,0.37
LEFT JOIN,2024-09-12 12:11:17,4550,15628,2025-01-08 16:00:24,🤩,4.0,58.0,0.37
LEFT JOIN,2024-09-12 15:17:07,4549,19239,2025-01-08 16:00:24,❤,14.0,35.0,0.18
LEFT JOIN,2024-09-12 15:17:07,4549,19239,2025-01-08 16:00:24,👍,8.0,35.0,0.18
LEFT JOIN,2024-09-12 15:17:07,4549,19239,2025-01-08 16:00:24,🔥,9.0,35.0,0.18
LEFT JOIN,2024-09-12 15:17:07,4549,19239,2025-01-08 16:00:24,😁,1.0,35.0,0.18
LEFT JOIN,2024-09-12 15:17:07,4549,19239,2025-01-08 16:00:24,😍,3.0,35.0,0.18
LEFT JOIN,2024-09-13 17:11:29,4540,19997,2025-01-08 16:00:24,❤,2.0,14.0,0.07
LEFT JOIN,2024-09-13 17:11:29,4540,19997,2025-01-08 16:00:24,👍,8.0,14.0,0.07
LEFT JOIN,2024-09-13 17:11:29,4540,19997,2025-01-08 16:00:24,🔥,4.0,14.0,0.07
LEFT JOIN,2024-09-13 17:38:32,4539,20721,2025-01-08 16:00:24,❤,11.0,22.0,0.11
LEFT JOIN,2024-09-13 17:38:32,4539,20721,2025-01-08 16:00:24,👍,4.0,22.0,0.11
LEFT JOIN,2024-09-13 17:38:32,4539,20721,2025-01-08 16:00:24,🔥,7.0,22.0,0.11
LEFT JOIN,2024-09-16 10:50:27,4538,24536,2025-01-08 16:00:24,❤,87.0,136.0,0.55
LEFT JOIN,2024-09-16 10:50:27,4538,24536,2025-01-08 16:00:24,👍,2.0,136.0,0.55
LEFT JOIN,2024-09-16 10:50:27,4538,24536,2025-01-08 16:00:24,👾,44.0,136.0,0.55
LEFT JOIN,2024-09-16 10:50:27,4538,24536,2025-01-08 16:00:24,🔥,3.0,136.0,0.55
LEFT JOIN,2024-09-17 10:54:01,4537,24242,2025-01-08 16:00:24,⚡,6.0,26.0,0.11
LEFT JOIN,2024-09-17 10:54:01,4537,24242,2025-01-08 16:00:24,👌,2.0,26.0,0.11
LEFT JOIN,2024-09-17 10:54:01,4537,24242,2025-01-08 16:00:24,🔥,11.0,26.0,0.11
LEFT JOIN,2024-09-17 10:54:01,4537,24242,2025-01-08 16:00:24,😱,7.0,26.0,0.11
LEFT JOIN,2024-09-17 16:19:57,4536,23069,2025-01-08 16:00:24,❤,7.0,73.0,0.32
LEFT JOIN,2024-09-17 16:19:57,4536,23069,2025-01-08 16:00:24,👌,4.0,73.0,0.32
LEFT JOIN,2024-09-17 16:19:57,4536,23069,2025-01-08 16:00:24,👍,41.0,73.0,0.32
LEFT JOIN,2024-09-17 16:19:57,4536,23069,2025-01-08 16:00:24,🔥,20.0,73.0,0.32
LEFT JOIN,2024-09-17 16:19:57,4536,23069,2025-01-08 16:00:24,🤡,1.0,73.0,0.32
LEFT JOIN,2024-09-18 12:24:30,4535,21597,2025-01-08 16:00:24,⚡,6.0,30.0,0.14
LEFT JOIN,2024-09-18 12:24:30,4535,21597,2025-01-08 16:00:24,❤,15.0,30.0,0.14
LEFT JOIN,2024-09-18 12:24:30,4535,21597,2025-01-08 16:00:24,👍,8.0,30.0,0.14
LEFT JOIN,2024-09-18 12:24:30,4535,21597,2025-01-08 16:00:24,😱,1.0,30.0,0.14
LEFT JOIN,2024-09-19 14:11:46,4534,22659,2025-01-08 16:00:24,⚡,2.0,107.0,0.47
LEFT JOIN,2024-09-19 14:11:46,4534,22659,2025-01-08 16:00:24,❤,6.0,107.0,0.47
LEFT JOIN,2024-09-19 14:11:46,4534,22659,2025-01-08 16:00:24,👍,71.0,107.0,0.47
LEFT JOIN,2024-09-19 14:11:46,4534,22659,2025-01-08 16:00:24,🔥,26.0,107.0,0.47
LEFT JOIN,2024-09-19 14:11:46,4534,22659,2025-01-08 16:00:24,😱,2.0,107.0,0.47
LEFT JOIN,2024-09-19 16:23:33,4533,21865,2025-01-08 16:00:24,❤,3.0,9.0,0.04
LEFT JOIN,2024-09-19 16:23:33,4533,21865,2025-01-08 16:00:24,👌,6.0,9.0,0.04
LEFT JOIN,2024-09-20 11:28:01,4532,22252,2025-01-08 16:00:24,❤,10.0,128.0,0.58
LEFT JOIN,2024-09-20 11:28:01,4532,22252,2025-01-08 16:00:24,👍,58.0,128.0,0.58
LEFT JOIN,2024-09-20 11:28:01,4532,22252,2025-01-08 16:00:24,🔥,23.0,128.0,0.58
LEFT JOIN,2024-09-20 11:28:01,4532,22252,2025-01-08 16:00:24,😁,36.0,128.0,0.58
LEFT JOIN,2024-09-20 11:28:01,4532,22252,2025-01-08 16:00:24,🤡,1.0,128.0,0.58
LEFT JOIN,2024-09-20 15:27:16,4531,21465,2025-01-08 16:00:24,⚡,10.0,42.0,0.2
LEFT JOIN,2024-09-20 15:27:16,4531,21465,2025-01-08 16:00:24,❤,20.0,42.0,0.2
LEFT JOIN,2024-09-20 15:27:16,4531,21465,2025-01-08 16:00:24,🌚,4.0,42.0,0.2
LEFT JOIN,2024-09-20 15:27:16,4531,21465,2025-01-08 16:00:24,👍,6.0,42.0,0.2
LEFT JOIN,2024-09-20 15:27:16,4531,21465,2025-01-08 16:00:24,🔥,2.0,42.0,0.2
LEFT JOIN,2024-09-23 10:50:24,4530,27963,2025-01-08 16:00:24,❤,6.0,89.0,0.32
LEFT JOIN,2024-09-23 10:50:24,4530,27963,2025-01-08 16:00:24,👍,57.0,89.0,0.32
LEFT JOIN,2024-09-23 10:50:24,4530,27963,2025-01-08 16:00:24,🔥,26.0,89.0,0.32
LEFT JOIN,2024-09-24 10:55:24,4529,26812,2025-01-08 16:00:24,❤,80.0,159.0,0.59
LEFT JOIN,2024-09-24 10:55:24,4529,26812,2025-01-08 16:00:24,👾,74.0,159.0,0.59
LEFT JOIN,2024-09-24 10:55:24,4529,26812,2025-01-08 16:00:24,🔥,5.0,159.0,0.59
LEFT JOIN,2024-09-25 10:59:01,4528,18534,2025-01-08 16:00:24,⚡,15.0,38.0,0.21
LEFT JOIN,2024-09-25 10:59:01,4528,18534,2025-01-08 16:00:24,❤,1.0,38.0,0.21
LEFT JOIN,2024-09-25 10:59:01,4528,18534,2025-01-08 16:00:24,🔥,1.0,38.0,0.21
LEFT JOIN,2024-09-25 10:59:01,4528,18534,2025-01-08 16:00:24,😍,13.0,38.0,0.21
LEFT JOIN,2024-09-25 10:59:01,4528,18534,2025-01-08 16:00:24,😱,8.0,38.0,0.21
LEFT JOIN,2024-09-25 15:25:22,4527,19480,2025-01-08 16:00:24,❤,7.0,43.0,0.22
LEFT JOIN,2024-09-25 15:25:22,4527,19480,2025-01-08 16:00:24,👍,22.0,43.0,0.22
LEFT JOIN,2024-09-25 15:25:22,4527,19480,2025-01-08 16:00:24,🔥,14.0,43.0,0.22
LEFT JOIN,2024-09-26 10:30:43,4526,13943,2025-01-08 16:00:24,❤,6.0,85.0,0.61
LEFT JOIN,2024-09-26 10:30:43,4526,13943,2025-01-08 16:00:24,👍,48.0,85.0,0.61
LEFT JOIN,2024-09-26 10:30:43,4526,13943,2025-01-08 16:00:24,🔥,29.0,85.0,0.61
LEFT JOIN,2024-09-26 10:30:43,4526,13943,2025-01-08 16:00:24,🤡,2.0,85.0,0.61
LEFT JOIN,2024-09-26 14:26:57,4525,14602,2025-01-08 16:00:24,⚡,5.0,28.0,0.19
LEFT JOIN,2024-09-26 14:26:57,4525,14602,2025-01-08 16:00:24,❤,10.0,28.0,0.19
LEFT JOIN,2024-09-26 14:26:57,4525,14602,2025-01-08 16:00:24,👍,6.0,28.0,0.19
LEFT JOIN,2024-09-26 14:26:57,4525,14602,2025-01-08 16:00:24,🔥,3.0,28.0,0.19
LEFT JOIN,2024-09-26 14:26:57,4525,14602,2025-01-08 16:00:24,🤡,4.0,28.0,0.19
LEFT JOIN,2024-09-27 10:30:52,4524,15697,2025-01-08 16:00:24,⚡,9.0,46.0,0.29
LEFT JOIN,2024-09-27 10:30:52,4524,15697,2025-01-08 16:00:24,❤,2.0,46.0,0.29
LEFT JOIN,2024-09-27 10:30:52,4524,15697,2025-01-08 16:00:24,👍,20.0,46.0,0.29
LEFT JOIN,2024-09-27 10:30:52,4524,15697,2025-01-08 16:00:24,🔥,15.0,46.0,0.29
LEFT JOIN,2024-09-28 11:03:01,4522,10412,2025-01-08 16:00:24,❤,12.0,48.0,0.46
LEFT JOIN,2024-09-28 11:03:01,4522,10412,2025-01-08 16:00:24,👍,29.0,48.0,0.46
LEFT JOIN,2024-09-28 11:03:01,4522,10412,2025-01-08 16:00:24,👎,2.0,48.0,0.46
LEFT JOIN,2024-09-28 11:03:01,4522,10412,2025-01-08 16:00:24,🔥,5.0,48.0,0.46
LEFT JOIN,2024-09-28 11:03:01,4523,17200,2025-01-08 16:00:24,❤,9.0,21.0,0.12
LEFT JOIN,2024-09-28 11:03:01,4523,17200,2025-01-08 16:00:24,👍,11.0,21.0,0.12
LEFT JOIN,2024-09-28 11:03:01,4523,17200,2025-01-08 16:00:24,🔥,1.0,21.0,0.12
LEFT JOIN,2024-09-28 14:01:08,4521,18304,2025-01-08 16:00:24,👌,4.0,16.0,0.09
LEFT JOIN,2024-09-28 14:01:08,4521,18304,2025-01-08 16:00:24,👍,8.0,16.0,0.09
LEFT JOIN,2024-09-28 14:01:08,4521,18304,2025-01-08 16:00:24,🔥,4.0,16.0,0.09
LEFT JOIN,2024-09-29 08:42:56,4520,17376,2025-01-08 16:00:24,❤,10.0,41.0,0.24
LEFT JOIN,2024-09-29 08:42:56,4520,17376,2025-01-08 16:00:24,👍,24.0,41.0,0.24
LEFT JOIN,2024-09-29 08:42:56,4520,17376,2025-01-08 16:00:24,🔥,7.0,41.0,0.24
LEFT JOIN,2024-09-30 15:29:31,4519,16266,2025-01-08 16:00:24,❤,79.0,122.0,0.75
LEFT JOIN,2024-09-30 15:29:31,4519,16266,2025-01-08 16:00:24,👍,12.0,122.0,0.75
LEFT JOIN,2024-09-30 15:29:31,4519,16266,2025-01-08 16:00:24,👾,8.0,122.0,0.75
LEFT JOIN,2024-09-30 15:29:31,4519,16266,2025-01-08 16:00:24,🔥,23.0,122.0,0.75
LEFT JOIN,2024-09-30 18:16:10,4518,16198,2025-01-08 16:00:24,⚡,8.0,40.0,0.25
LEFT JOIN,2024-09-30 18:16:10,4518,16198,2025-01-08 16:00:24,👍,17.0,40.0,0.25
LEFT JOIN,2024-09-30 18:16:10,4518,16198,2025-01-08 16:00:24,🔥,15.0,40.0,0.25
LEFT JOIN,2024-10-01 10:30:44,4517,27027,2025-01-08 16:00:24,❤,6.0,34.0,0.13
LEFT JOIN,2024-10-01 10:30:44,4517,27027,2025-01-08 16:00:24,👍,3.0,34.0,0.13
LEFT JOIN,2024-10-01 10:30:44,4517,27027,2025-01-08 16:00:24,👎,1.0,34.0,0.13
LEFT JOIN,2024-10-01 10:30:44,4517,27027,2025-01-08 16:00:24,🔥,9.0,34.0,0.13
LEFT JOIN,2024-10-01 10:30:44,4517,27027,2025-01-08 16:00:24,😁,15.0,34.0,0.13
LEFT JOIN,2024-10-02 15:47:01,4516,29893,2025-01-08 16:00:24,⚡,4.0,26.0,0.09
LEFT JOIN,2024-10-02 15:47:01,4516,29893,2025-01-08 16:00:24,❤,2.0,26.0,0.09
LEFT JOIN,2024-10-02 15:47:01,4516,29893,2025-01-08 16:00:24,👍,11.0,26.0,0.09
LEFT JOIN,2024-10-02 15:47:01,4516,29893,2025-01-08 16:00:24,🔥,9.0,26.0,0.09
LEFT JOIN,2024-10-04 12:35:33,4513,29079,2025-01-08 16:00:24,⚡,6.0,30.0,0.1
LEFT JOIN,2024-10-04 12:35:33,4513,29079,2025-01-08 16:00:24,❤,1.0,30.0,0.1
LEFT JOIN,2024-10-04 12:35:33,4513,29079,2025-01-08 16:00:24,👍,15.0,30.0,0.1
LEFT JOIN,2024-10-04 12:35:33,4513,29079,2025-01-08 16:00:24,🔥,8.0,30.0,0.1
LEFT JOIN,2024-10-07 12:49:34,4512,27478,2025-01-08 16:00:24,❤,19.0,80.0,0.29
LEFT JOIN,2024-10-07 12:49:34,4512,27478,2025-01-08 16:00:24,👾,43.0,80.0,0.29
LEFT JOIN,2024-10-07 12:49:34,4512,27478,2025-01-08 16:00:24,🔥,8.0,80.0,0.29
LEFT JOIN,2024-10-07 12:49:34,4512,27478,2025-01-08 16:00:24,😁,7.0,80.0,0.29
LEFT JOIN,2024-10-07 12:49:34,4512,27478,2025-01-08 16:00:24,😱,3.0,80.0,0.29
LEFT JOIN,2024-10-07 15:41:13,4511,27213,2025-01-08 16:00:24,🌚,6.0,73.0,0.27
LEFT JOIN,2024-10-07 15:41:13,4511,27213,2025-01-08 16:00:24,👍,1.0,73.0,0.27
LEFT JOIN,2024-10-07 15:41:13,4511,27213,2025-01-08 16:00:24,😁,4.0,73.0,0.27
LEFT JOIN,2024-10-07 15:41:13,4511,27213,2025-01-08 16:00:24,😱,5.0,73.0,0.27
LEFT JOIN,2024-10-07 15:41:13,4511,27213,2025-01-08 16:00:24,🤣,57.0,73.0,0.27
LEFT JOIN,2024-10-08 13:00:38,4510,28334,2025-01-08 16:00:24,❤,28.0,151.0,0.53
LEFT JOIN,2024-10-08 13:00:38,4510,28334,2025-01-08 16:00:24,🌚,88.0,151.0,0.53
LEFT JOIN,2024-10-08 13:00:38,4510,28334,2025-01-08 16:00:24,👍,15.0,151.0,0.53
LEFT JOIN,2024-10-08 13:00:38,4510,28334,2025-01-08 16:00:24,🤔,18.0,151.0,0.53
LEFT JOIN,2024-10-08 13:00:38,4510,28334,2025-01-08 16:00:24,🤡,2.0,151.0,0.53
LEFT JOIN,2024-10-09 08:31:31,392,27028,2025-01-08 16:00:24,⚡,3.0,44.0,0.16
LEFT JOIN,2024-10-09 08:31:31,392,27028,2025-01-08 16:00:24,❤,6.0,44.0,0.16
LEFT JOIN,2024-10-09 08:31:31,392,27028,2025-01-08 16:00:24,👍,15.0,44.0,0.16
LEFT JOIN,2024-10-09 08:31:31,392,27028,2025-01-08 16:00:24,🔥,18.0,44.0,0.16
LEFT JOIN,2024-10-09 08:31:31,392,27028,2025-01-08 16:00:24,😍,2.0,44.0,0.16
LEFT JOIN,2024-10-09 10:10:27,391,26594,2025-01-08 16:00:24,❤,9.0,50.0,0.19
LEFT JOIN,2024-10-09 10:10:27,391,26594,2025-01-08 16:00:24,👍,28.0,50.0,0.19
LEFT JOIN,2024-10-09 10:10:27,391,26594,2025-01-08 16:00:24,🔥,13.0,50.0,0.19
LEFT JOIN,2024-10-10 12:02:30,390,17671,2025-01-08 16:00:24,👍,4.0,21.0,0.12
